timestamp,date,hour,actual_return,forecast_return,forecast_std,return_error,p_calm,p_stress,regime,actual_rv,forecast_rv,model_sigma_rv,rv_error,rv_abs_error,sigma_error,sigma_abs_error
2025-12-31 20:00:00,2025-12-31,20,-0.003195301589280777,-0.0002684782117676248,0.004945608215548993,0.0029268233775131525,0.0014018795918673277,0.9985973834991455,STRESS,0.3093071941968912,0.07648366233217582,0.2220572581415854,-0.23282353186471536,0.23282353186471536,-0.08724993605530579,0.08724993605530579
2025-12-31 21:00:00,2025-12-31,21,0.0009559878655789564,0.0007488541517764298,0.004546532562394523,-0.0002071337138025266,0.0014018795918673277,0.9985973834991455,STRESS,0.3101631767332944,0.06958997885337426,0.20413880575550067,-0.24057319787992015,0.24057319787992015,-0.10602437097779374,0.10602437097779374
2025-12-31 22:00:00,2025-12-31,22,-0.00014701558391677842,0.0010646697887611095,0.00569926295861802,0.0012116853726778878,0.0014018795918673277,0.9985973834991455,STRESS,0.30727066144918375,0.07591399416408313,0.25589627217936267,-0.23135666728510063,0.23135666728510063,-0.051374389269821075,0.051374389269821075
2025-12-31 23:00:00,2025-12-31,23,0.00033075467492494823,0.0010752169767813402,0.004937026213295826,0.000744462301856392,0.0014018795918673277,0.9985973834991455,STRESS,0.2423363175971717,0.08360484339538175,0.2216719271960989,-0.15873147420178996,0.15873147420178996,-0.02066439040107279,0.02066439040107279
2026-01-02 09:00:00,2026-01-02,9,0.004253297212449819,8.222338542714951e-05,0.004598062221060093,-0.004171073827022669,0.0014018795918673277,0.9985973834991455,STRESS,0.27487867758527174,0.07799070398765873,0.2064524816913083,-0.196887973597613,0.196887973597613,-0.06842619589396343,0.06842619589396343
2026-01-02 10:00:00,2026-01-02,10,0.0006949397693772522,0.0006250758869045413,0.005445747447684818,-6.986388247271088e-05,0.0014018795918673277,0.9985973834991455,STRESS,0.27664398966484155,0.08231091799324984,0.24451345396962285,-0.1943330716715917,0.1943330716715917,-0.032130535695218704,0.032130535695218704
2026-01-02 11:00:00,2026-01-02,11,-0.0009144948053879306,-0.000226563222421482,0.004620420710210573,0.0006879315829664486,0.0014018795918673277,0.9985973834991455,STRESS,0.2660140639680337,0.08284801337816546,0.2074563753643523,-0.18316605058986823,0.18316605058986823,-0.05855768860368138,0.05855768860368138
2026-01-02 12:00:00,2026-01-02,12,-0.0001463968088110866,0.0011383899655699307,0.004638556941545587,0.0012847867743810172,0.0014018795918673277,0.9985973834991455,STRESS,0.2487230476889597,0.09700059082792736,0.20827069013166707,-0.15172245686103233,0.15172245686103233,-0.04045235755729262,0.04045235755729262
2026-01-02 13:00:00,2026-01-02,13,-0.00021963540611021916,0.00025397881252372964,0.004915735973376859,0.0004736142186339488,0.0014018795918673277,0.9985973834991455,STRESS,0.20341372122214596,0.09692183856073562,0.220715997794591,-0.10649188266141034,0.10649188266141034,0.01730227657244504,0.01730227657244504
2026-01-02 14:00:00,2026-01-02,14,0.01381588963738619,0.0007727688449114539,0.005323826820760912,-0.013043120792474737,0.0014018795918673277,0.9985973834991455,STRESS,0.6514187344763855,0.09729955452319296,0.23903923139766353,-0.5541191799531926,0.5541191799531926,-0.412379503078722,0.412379503078722
